File_ID,Province,Lender,Refi_Type,Professional,Disbursement,Date_Received,Maturity_Date,Date_Funded,Delay_Reason,Funds_Confirmed
FCT-715013,BC,Fairstone,External,Maritime Legal,303470,2025-10-16,2025-10-24,2025-10-19,None (Pre-scheduled),Yes
FCT-715014,QC,Fairstone,Internal,Maitre Tremblay,348029,2025-04-30,2025-05-07,2025-05-02,None (Pre-scheduled),Yes
FCT-715015,QC,TD,External,Maitre Belanger,657334,2025-08-01,2025-08-22,2025-08-25,External: Payout Delay,Yes
FCT-715016,QC,NBC,Internal,Maitre Cote,489663,2025-02-02,2025-02-09,2025-02-19,None,Yes
FCT-715017,ON,BMO,Internal,West Coast Legal,246648,2025-10-16,2025-10-31,2025-11-02,None,Yes
FCT-715018,ON,BMO,Internal,Maritime Legal,172694,2025-05-19,2025-05-29,2025-06-03,None,Yes
FCT-715019,ON,BMO,Internal,Ontario Title Law,501584,2026-01-28,2026-02-05,2026-02-13,None,Yes
FCT-715020,QC,TD,Internal,Maitre Tremblay,720506,2025-02-23,2025-03-11,2025-03-07,None,Yes
FCT-715021,BC,NBC,External,Smith & Co,665849,2025-09-29,2025-10-07,2025-10-23,External: Payout Delay,Yes
FCT-715022,QC,ScotiaBank,Internal,Maitre Cote,490719,2025-11-30,2025-12-15,2025-12-17,None,Yes
FCT-715023,ON,BMO,Internal,Ontario Title Law,499723,2025-11-21,2025-12-02,2025-12-05,None,Yes
FCT-715024,BC,RBC,Internal,Maritime Legal,712538,2025-08-22,2025-08-30,2025-09-03,None,Yes
FCT-715025,AB,TD,External,Smith & Co,509681,2025-10-06,2025-10-27,2025-10-28,External: Payout Delay,Yes
FCT-715026,AB,RBC,Internal,Ontario Title Law,159910,2025-12-09,2025-12-29,2025-12-25,None,Yes
FCT-715027,ON,TD,External,Ontario Title Law,230011,2025-05-02,2025-05-19,2025-05-21,External: Payout Delay,Yes
FCT-715028,QC,Fairstone,Internal,Maitre Belanger,553147,2025-03-28,2025-04-12,2025-03-30,None (Pre-scheduled),Yes
FCT-715029,QC,TD,Internal,Maitre Tremblay,484161,2025-07-16,2025-08-02,2025-08-01,None,Yes
FCT-715030,QC,BMO,Internal,Maitre Cote,695123,2025-04-06,2025-04-13,2025-04-22,None,Yes
FCT-715031,ON,ScotiaBank,External,West Coast Legal,692916,2025-02-27,2025-03-14,2025-03-20,External: Payout Delay,Yes
FCT-715032,ON,RBC,Internal,West Coast Legal,238458,2025-03-11,2025-03-19,2025-04-05,Internal: Processing Backlog,Yes
FCT-715033,ON,NBC,Internal,Maritime Legal,707760,2025-01-31,2025-02-19,2025-02-15,None,Yes
FCT-715034,AB,NBC,Internal,Smith & Co,607242,2025-06-01,2025-06-17,2025-06-15,None,Yes
FCT-715035,NS,BMO,Internal,West Coast Legal,510449,2025-02-24,2025-03-15,2025-03-11,None,Yes
FCT-715036,ON,NBC,Internal,Maritime Legal,298216,2025-03-10,2025-03-30,2025-03-25,None,Yes
FCT-715037,BC,BMO,External,Ontario Title Law,516809,2025-10-26,2025-11-10,2025-11-14,External: Payout Delay,Yes
FCT-715038,QC,RBC,External,Maitre Lavoie,306045,2025-07-26,2025-08-08,2025-08-19,External: Payout Delay,Yes
FCT-715039,AB,RBC,Internal,West Coast Legal,369537,2025-03-25,2025-04-11,2025-04-20,Internal: Processing Backlog,Yes
FCT-715040,ON,ScotiaBank,Internal,Smith & Co,175421,2025-05-01,2025-05-20,2025-05-15,None,Yes
FCT-715041,ON,RBC,Internal,West Coast Legal,166405,2025-08-03,2025-08-08,2025-08-19,None,Yes
FCT-715042,QC,BMO,External,Maitre Tremblay,674956,2025-04-02,2025-04-14,2025-04-23,External: Payout Delay,Yes
FCT-715043,QC,TD,External,Maitre Lavoie,624398,2025-11-12,2025-12-03,2025-12-02,External: Payout Delay,Yes
FCT-715044,QC,Fairstone,Internal,Maitre Tremblay,617732,2026-01-21,2026-01-27,2026-01-23,None (Pre-scheduled),Yes
FCT-715045,NB,RBC,Internal,Smith & Co,364831,2025-12-04,2025-12-20,2025-12-17,None,Yes
FCT-715046,QC,Fairstone,Internal,Maitre Lavoie,620615,2025-07-31,2025-08-17,2025-08-03,None (Pre-scheduled),Yes
FCT-715047,QC,ScotiaBank,Internal,Maitre Cote,235670,2025-09-30,2025-10-17,2025-10-17,Lender: Missing Docs,Yes
FCT-715048,NB,ScotiaBank,Internal,Smith & Co,668889,2025-02-08,2025-02-24,2025-02-23,None,Yes
FCT-715049,QC,ScotiaBank,External,Maitre Belanger,530658,2025-12-05,2025-12-12,2026-01-01,Lender: Missing Docs,Yes
FCT-715050,QC,TD,External,Maitre Belanger,375018,2025-06-01,2025-06-17,2025-06-22,External: Payout Delay,Yes
FCT-715051,QC,RBC,External,Maitre Lavoie,274661,2025-02-09,2025-02-27,2025-03-05,Lender: Missing Docs,Yes
FCT-715052,ON,TD,Internal,Maritime Legal,498029,2025-10-21,2025-11-04,2025-11-03,None,Yes
FCT-715053,QC,NBC,Internal,Maitre Tremblay,171285,2025-09-21,2025-09-28,2025-10-07,None,Yes
FCT-715054,QC,RBC,Internal,Maitre Cote,275946,2025-10-31,2025-11-08,2025-11-17,None,Yes
FCT-715055,BC,NBC,Internal,Smith & Co,734353,2025-05-14,2025-05-25,2025-05-28,None,Yes
FCT-715056,QC,TD,External,Maitre Lavoie,388188,2025-09-19,2025-10-01,2025-10-10,External: Payout Delay,Yes
FCT-715057,NB,BMO,Internal,Maritime Legal,592892,2025-08-14,2025-08-30,2025-08-30,None,Yes
FCT-715058,QC,TD,External,Maitre Belanger,336184,2025-08-23,2025-09-03,2025-09-18,Lender: Missing Docs,Yes
FCT-715059,QC,TD,Internal,Maitre Cote,326548,2025-06-22,2025-07-12,2025-07-05,None,Yes
FCT-715060,ON,TD,Internal,Maritime Legal,654704,2025-09-15,2025-09-22,2025-09-28,None,Yes
FCT-715061,QC,ScotiaBank,Internal,Maitre Cote,443885,2025-07-23,2025-08-02,2025-08-06,None,Yes
FCT-715062,QC,ScotiaBank,Internal,Maitre Cote,428379,2025-12-26,2026-01-15,2026-01-09,None,Yes
FCT-715063,NS,NBC,Internal,Maritime Legal,528423,2025-12-17,2026-01-02,2026-01-02,None,Yes
FCT-715064,QC,NBC,External,Maitre Lavoie,653639,2025-11-02,2025-11-16,2025-11-25,External: Payout Delay,Yes
FCT-715065,QC,ScotiaBank,Internal,Maitre Lavoie,199419,2025-02-05,2025-02-22,2025-03-04,Internal: Processing Backlog,Yes
FCT-715066,QC,RBC,External,Maitre Lavoie,749495,2025-03-23,2025-04-06,2025-04-13,External: Payout Delay,Yes
FCT-715067,QC,TD,External,Maitre Tremblay,425871,2025-03-10,2025-03-23,2025-04-09,External: Payout Delay,Yes
FCT-715068,NS,RBC,Internal,Smith & Co,381714,2026-01-31,2026-02-10,2026-02-15,None,Yes
FCT-715069,NB,TD,Internal,West Coast Legal,687757,2025-07-21,2025-08-06,2025-08-03,None,Yes
FCT-715070,QC,Fairstone,Internal,Maitre Lavoie,394160,2025-02-03,2025-02-11,2025-02-06,None (Pre-scheduled),Yes
FCT-715071,QC,RBC,Internal,Maitre Belanger,319654,2025-07-08,2025-07-18,2025-07-22,None,Yes
FCT-715072,QC,RBC,Internal,Maitre Belanger,639219,2025-02-27,2025-03-11,2025-03-11,None,Yes
FCT-715073,QC,NBC,Internal,Maitre Lavoie,707461,2025-07-24,2025-08-02,2025-08-10,None,Yes
FCT-715074,NB,TD,Internal,Maritime Legal,644927,2025-01-18,2025-01-25,2025-02-10,Internal: Processing Backlog,Yes
FCT-715075,QC,Fairstone,External,Maitre Cote,580690,2025-01-21,2025-02-02,2025-01-24,None (Pre-scheduled),Yes
FCT-715076,QC,NBC,Internal,Maitre Belanger,674961,2025-11-12,2025-12-01,2025-11-24,None,Yes
FCT-715077,ON,Fairstone,External,Smith & Co,244355,2025-11-22,2025-12-03,2025-11-25,None (Pre-scheduled),Yes
FCT-715078,BC,ScotiaBank,Internal,West Coast Legal,292793,2025-09-25,2025-10-12,2025-10-09,None,Yes
FCT-715079,QC,ScotiaBank,Internal,Maitre Cote,575681,2025-11-23,2025-12-03,2025-12-10,None,Yes
FCT-715080,QC,Fairstone,External,Maitre Cote,408971,2026-01-21,2026-02-10,2026-01-23,None (Pre-scheduled),Yes
FCT-715081,QC,BMO,Internal,Maitre Belanger,515167,2025-03-27,2025-04-09,2025-04-10,None,Yes
FCT-715082,AB,ScotiaBank,External,Ontario Title Law,271897,2026-01-17,2026-01-27,2026-02-05,External: Payout Delay,Yes
FCT-715083,QC,TD,External,Maitre Belanger,584284,2025-06-23,2025-07-01,2025-07-15,External: Payout Delay,Yes
FCT-715084,QC,Fairstone,Internal,Maitre Lavoie,746048,2025-09-10,2025-09-19,2025-09-13,None (Pre-scheduled),No - Bank Dispute
FCT-715085,QC,Fairstone,Internal,Maitre Tremblay,738418,2025-07-05,2025-07-21,2025-07-07,None (Pre-scheduled),Yes
FCT-715086,QC,TD,External,Maitre Lavoie,465298,2025-06-09,2025-06-16,2025-06-29,External: Payout Delay,Yes
FCT-715087,QC,TD,Internal,Maitre Tremblay,644453,2025-07-23,2025-08-07,2025-08-08,None,Yes
FCT-715088,QC,NBC,Internal,Maitre Belanger,496267,2025-01-12,2025-02-02,2025-01-25,None,Yes
FCT-715089,AB,RBC,External,Smith & Co,368072,2025-07-12,2025-07-26,2025-08-01,External: Payout Delay,Yes
FCT-715090,QC,BMO,Internal,Maitre Tremblay,203023,2025-03-29,2025-04-16,2025-04-15,None,Yes
FCT-715091,NB,ScotiaBank,Internal,Smith & Co,429184,2025-09-28,2025-10-09,2025-10-12,None,Yes
FCT-715092,QC,RBC,Internal,Maitre Belanger,186168,2025-05-18,2025-06-05,2025-06-02,None,Yes
FCT-715093,QC,ScotiaBank,Internal,Maitre Lavoie,215181,2025-07-09,2025-07-27,2025-07-27,Lender: Missing Docs,Yes
FCT-715094,ON,NBC,External,West Coast Legal,490643,2025-12-23,2025-12-31,2026-01-11,External: Payout Delay,Yes
FCT-715095,ON,TD,External,Smith & Co,580379,2025-11-06,2025-11-27,2025-11-29,External: Payout Delay,Yes
FCT-715096,ON,RBC,Internal,West Coast Legal,227760,2025-12-23,2026-01-08,2026-01-05,None,Yes
FCT-715097,NS,BMO,Internal,Maritime Legal,631815,2025-07-05,2025-07-13,2025-07-21,None,Yes
FCT-715098,ON,ScotiaBank,Internal,Smith & Co,162308,2025-04-23,2025-05-08,2025-05-06,None,Yes
FCT-715099,QC,NBC,Internal,Maitre Tremblay,292029,2025-06-20,2025-07-06,2025-07-06,None,Yes
FCT-715100,QC,BMO,External,Maitre Belanger,244595,2025-02-17,2025-02-25,2025-03-08,External: Payout Delay,Yes
FCT-715101,ON,NBC,Internal,West Coast Legal,277528,2025-03-09,2025-03-21,2025-03-26,None,Yes
FCT-715102,QC,ScotiaBank,Internal,Maitre Tremblay,514282,2025-08-11,2025-08-22,2025-08-27,None,Yes
FCT-715103,QC,TD,Internal,Maitre Lavoie,415976,2025-03-07,2025-03-16,2025-03-23,None,Yes
FCT-715104,QC,ScotiaBank,External,Maitre Cote,676944,2025-07-17,2025-08-06,2025-08-07,External: Payout Delay,Yes
FCT-715105,QC,NBC,Internal,Maitre Lavoie,435824,2025-07-18,2025-07-26,2025-08-03,None,Yes
FCT-715106,ON,ScotiaBank,Internal,Smith & Co,378761,2025-08-16,2025-09-03,2025-08-30,None,Yes
FCT-715107,QC,TD,External,Maitre Tremblay,620748,2025-12-10,2025-12-19,2025-12-30,External: Payout Delay,Yes
FCT-715108,ON,RBC,External,Smith & Co,553942,2025-02-26,2025-03-13,2025-03-18,External: Payout Delay,Yes
FCT-715109,BC,BMO,Internal,Smith & Co,162490,2025-04-04,2025-04-18,2025-04-19,None,Yes
FCT-715110,ON,TD,External,West Coast Legal,296795,2025-05-01,2025-05-16,2025-05-22,External: Payout Delay,Yes
FCT-715111,AB,RBC,External,West Coast Legal,469657,2025-10-30,2025-11-09,2025-11-21,External: Payout Delay,Yes
FCT-715112,QC,RBC,External,Maitre Tremblay,520139,2025-05-29,2025-06-06,2025-06-20,External: Payout Delay,Yes
FCT-715113,NS,ScotiaBank,External,Ontario Title Law,336641,2026-01-10,2026-01-26,2026-02-03,External: Payout Delay,Yes
FCT-715114,QC,TD,Internal,Maitre Belanger,476032,2025-09-23,2025-10-06,2025-10-10,None,Yes
FCT-715115,ON,RBC,Internal,Smith & Co,361944,2025-08-17,2025-09-02,2025-08-29,None,Yes
FCT-715116,ON,TD,Internal,Smith & Co,711805,2025-04-04,2025-04-19,2025-04-29,Internal: Processing Backlog,Yes
FCT-715117,NB,RBC,Internal,Ontario Title Law,220787,2025-07-09,2025-07-26,2025-07-25,None,Yes
FCT-715118,QC,ScotiaBank,Internal,Maitre Lavoie,359054,2025-01-18,2025-02-03,2025-02-01,None,Yes
FCT-715119,QC,BMO,External,Maitre Tremblay,349546,2025-05-29,2025-06-07,2025-06-21,External: Payout Delay,Yes
FCT-715120,QC,NBC,Internal,Maitre Lavoie,222544,2025-09-29,2025-10-17,2025-10-20,Lender: Missing Docs,Yes
FCT-715121,QC,BMO,Internal,Maitre Tremblay,344335,2025-01-12,2025-01-31,2025-01-25,None,Yes
FCT-715122,QC,Fairstone,Internal,Maitre Belanger,640044,2025-05-26,2025-06-10,2025-05-28,None (Pre-scheduled),Yes
FCT-715123,QC,Fairstone,Internal,Maitre Cote,416112,2025-07-25,2025-08-06,2025-07-28,None (Pre-scheduled),Yes
FCT-715124,QC,RBC,Internal,Maitre Cote,168159,2025-03-12,2025-03-22,2025-03-29,None,Yes
FCT-715125,QC,NBC,Internal,Maitre Cote,278720,2025-04-10,2025-05-01,2025-04-25,None,Yes
FCT-715126,QC,TD,External,Maitre Belanger,189382,2025-09-24,2025-09-29,2025-10-15,External: Payout Delay,Yes
FCT-715127,ON,Fairstone,External,Ontario Title Law,662539,2025-07-10,2025-07-26,2025-07-12,None (Pre-scheduled),Yes
FCT-715128,AB,TD,Internal,West Coast Legal,437804,2025-06-07,2025-06-13,2025-06-24,None,Yes
FCT-715129,QC,RBC,External,Maitre Belanger,378417,2025-03-28,2025-04-17,2025-04-22,Lender: Missing Docs,Yes
FCT-715130,ON,BMO,Internal,Smith & Co,610426,2025-11-12,2025-11-23,2025-11-27,None,Yes
FCT-715131,BC,BMO,Internal,Smith & Co,189190,2025-04-27,2025-05-16,2025-05-10,None,Yes
FCT-715132,ON,ScotiaBank,Internal,Smith & Co,487183,2025-10-03,2025-10-20,2025-10-17,None,Yes
FCT-715133,NS,RBC,Internal,Ontario Title Law,238517,2025-07-03,2025-07-18,2025-07-20,None,Yes
FCT-715134,NB,BMO,Internal,Smith & Co,385926,2025-01-21,2025-02-03,2025-02-06,None,Yes
FCT-715135,QC,BMO,External,Maitre Tremblay,450338,2025-12-27,2026-01-11,2026-01-24,Lender: Missing Docs,Yes
FCT-715136,QC,Fairstone,Internal,Maitre Lavoie,440884,2025-06-18,2025-06-25,2025-06-21,None (Pre-scheduled),Yes
FCT-715137,QC,ScotiaBank,Internal,Maitre Lavoie,458416,2025-03-18,2025-03-31,2025-04-04,None,Yes
FCT-715138,NB,Fairstone,Internal,Smith & Co,446587,2025-06-22,2025-07-05,2025-06-24,None (Pre-scheduled),Yes
FCT-715139,QC,Fairstone,External,Maitre Tremblay,696745,2025-04-02,2025-04-09,2025-04-04,None (Pre-scheduled),Yes
FCT-715140,QC,NBC,Internal,Maitre Lavoie,267932,2025-05-03,2025-05-16,2025-05-19,None,Yes
FCT-715141,QC,BMO,External,Maitre Belanger,156806,2025-02-01,2025-02-14,2025-02-20,External: Payout Delay,Yes
FCT-715142,ON,RBC,External,Smith & Co,665914,2025-10-14,2025-11-03,2025-11-03,External: Payout Delay,Yes
FCT-715143,QC,TD,Internal,Maitre Belanger,161695,2025-11-13,2025-11-30,2025-11-30,None,Yes
FCT-715144,QC,RBC,Internal,Maitre Belanger,573283,2025-02-20,2025-03-04,2025-03-09,None,Yes
FCT-715145,QC,ScotiaBank,Internal,Maitre Belanger,367018,2025-05-20,2025-05-31,2025-06-02,None,Yes
FCT-715146,ON,NBC,Internal,Smith & Co,536891,2025-06-21,2025-06-29,2025-07-04,None,Yes
FCT-715147,QC,ScotiaBank,Internal,Maitre Lavoie,171480,2025-10-18,2025-11-06,2025-11-04,None,Yes
FCT-715148,AB,RBC,External,Maritime Legal,706807,2025-06-10,2025-06-29,2025-06-29,External: Payout Delay,Yes
FCT-715149,QC,ScotiaBank,Internal,Maitre Lavoie,686552,2025-05-21,2025-06-02,2025-06-03,None,Yes
FCT-715150,QC,ScotiaBank,Internal,Maitre Cote,652004,2026-01-10,2026-01-27,2026-01-23,None,Yes
FCT-715151,ON,TD,External,Ontario Title Law,298032,2025-06-28,2025-07-10,2025-07-18,External: Payout Delay,Yes
FCT-715152,QC,NBC,External,Maitre Cote,503333,2025-05-04,2025-05-11,2025-05-24,External: Payout Delay,Yes
FCT-715153,NB,RBC,External,West Coast Legal,404724,2025-05-01,2025-05-18,2025-05-25,External: Payout Delay,Yes
FCT-715154,QC,TD,Internal,Maitre Belanger,727934,2026-01-21,2026-02-09,2026-02-07,None,Yes
FCT-715155,ON,NBC,Internal,Ontario Title Law,541973,2025-12-27,2026-01-03,2026-01-11,None,Yes
FCT-715156,QC,Fairstone,Internal,Maitre Belanger,464020,2025-07-31,2025-08-08,2025-08-03,None (Pre-scheduled),No - Bank Dispute
FCT-715157,QC,TD,Internal,Maitre Belanger,666542,2025-11-15,2025-11-24,2025-11-28,None,Yes
FCT-715158,ON,RBC,Internal,Ontario Title Law,195718,2025-09-17,2025-10-08,2025-10-04,None,Yes
FCT-715159,ON,TD,Internal,West Coast Legal,318153,2025-05-18,2025-06-04,2025-05-30,None,Yes
FCT-715160,NB,TD,External,West Coast Legal,176226,2025-07-06,2025-07-11,2025-07-28,External: Payout Delay,Yes
FCT-715161,ON,BMO,Internal,Ontario Title Law,451337,2025-03-11,2025-03-26,2025-03-26,None,Yes
FCT-715162,ON,Fairstone,External,Ontario Title Law,517459,2025-10-11,2025-11-01,2025-10-13,None (Pre-scheduled),Yes
FCT-715163,QC,Fairstone,Internal,Maitre Tremblay,446967,2025-05-03,2025-05-13,2025-05-05,None (Pre-scheduled),Yes
FCT-715164,QC,NBC,Internal,Maitre Cote,199946,2025-01-30,2025-02-04,2025-02-26,Internal: Processing Backlog,Yes
FCT-715165,QC,NBC,External,Maitre Lavoie,265164,2025-11-17,2025-12-04,2025-12-13,Lender: Missing Docs,Yes
FCT-715166,QC,ScotiaBank,Internal,Maitre Lavoie,683104,2025-10-07,2025-10-24,2025-10-22,None,Yes
FCT-715167,NB,TD,Internal,Smith & Co,618799,2025-12-22,2026-01-06,2026-01-07,None,Yes
FCT-715168,QC,TD,External,Maitre Tremblay,390633,2025-06-03,2025-06-21,2025-06-24,External: Payout Delay,Yes
FCT-715169,QC,Fairstone,Internal,Maitre Tremblay,637238,2025-10-31,2025-11-05,2025-11-03,None (Pre-scheduled),Yes
FCT-715170,QC,BMO,Internal,Maitre Belanger,486407,2025-10-11,2025-10-27,2025-10-26,None,Yes
FCT-715171,AB,ScotiaBank,Internal,Ontario Title Law,641206,2025-09-20,2025-09-28,2025-10-05,None,Yes
FCT-715172,ON,TD,Internal,Smith & Co,329869,2025-11-01,2025-11-11,2025-11-13,None,Yes
FCT-715173,ON,RBC,External,West Coast Legal,506470,2025-12-06,2025-12-14,2025-12-25,External: Payout Delay,Yes
FCT-715174,BC,BMO,Internal,Smith & Co,457524,2025-10-11,2025-10-26,2025-10-24,None,Yes
FCT-715175,QC,NBC,External,Maitre Belanger,324199,2025-04-15,2025-04-28,2025-05-06,External: Payout Delay,Yes
FCT-715176,BC,RBC,Internal,Smith & Co,543761,2025-09-10,2025-09-23,2025-09-26,None,Yes
FCT-715177,NB,NBC,External,West Coast Legal,676824,2025-04-13,2025-05-03,2025-05-03,External: Payout Delay,Yes
FCT-715178,QC,BMO,External,Maitre Belanger,235011,2025-07-06,2025-07-26,2025-07-25,External: Payout Delay,Yes
FCT-715179,QC,ScotiaBank,Internal,Maitre Belanger,213201,2025-06-08,2025-06-19,2025-06-24,None,Yes
FCT-715180,QC,RBC,Internal,Maitre Lavoie,359205,2025-07-22,2025-08-10,2025-08-03,None,Yes
FCT-715181,QC,NBC,Internal,Maitre Tremblay,744698,2025-11-21,2025-12-12,2025-12-07,None,Yes
FCT-715182,QC,TD,External,Maitre Lavoie,300892,2025-05-12,2025-05-26,2025-06-12,External: Payout Delay,Yes
FCT-715183,BC,ScotiaBank,Internal,West Coast Legal,219289,2025-05-09,2025-05-18,2025-05-24,None,Yes
FCT-715184,QC,Fairstone,Internal,Maitre Lavoie,297540,2025-05-03,2025-05-08,2025-05-05,None (Pre-scheduled),Yes
FCT-715185,NB,Fairstone,Internal,Smith & Co,676832,2025-09-24,2025-10-09,2025-09-27,None (Pre-scheduled),Yes
FCT-715186,BC,TD,Internal,Ontario Title Law,619293,2025-10-19,2025-11-02,2025-11-01,None,Yes
FCT-715187,QC,NBC,External,Maitre Cote,225436,2025-06-09,2025-06-16,2025-06-30,External: Payout Delay,Yes
FCT-715188,QC,ScotiaBank,External,Maitre Lavoie,496859,2025-03-06,2025-03-23,2025-03-28,External: Payout Delay,Yes
FCT-715189,QC,NBC,Internal,Maitre Belanger,368200,2025-07-31,2025-08-11,2025-08-12,None,Yes
FCT-715190,QC,Fairstone,Internal,Maitre Belanger,674003,2025-01-22,2025-02-04,2025-01-25,None (Pre-scheduled),Yes
FCT-715191,BC,TD,Internal,Maritime Legal,410263,2025-11-18,2025-12-03,2025-12-04,None,Yes
FCT-715192,NB,NBC,Internal,Ontario Title Law,738152,2025-11-03,2025-11-16,2025-11-15,None,Yes
FCT-715193,BC,NBC,Internal,Smith & Co,491980,2025-02-25,2025-03-03,2025-03-10,None,Yes
FCT-715194,ON,TD,Internal,Maritime Legal,252491,2025-07-01,2025-07-19,2025-07-18,None,Yes
FCT-715195,AB,BMO,Internal,West Coast Legal,608306,2025-07-21,2025-07-28,2025-08-02,None,Yes
FCT-715196,QC,ScotiaBank,Internal,Maitre Cote,676803,2026-02-02,2026-02-10,2026-02-15,None,Yes
FCT-715197,AB,NBC,Internal,Smith & Co,570685,2025-07-07,2025-07-25,2025-07-21,None,Yes
FCT-715198,QC,BMO,External,Maitre Belanger,376095,2025-09-06,2025-09-13,2025-09-25,External: Payout Delay,Yes
FCT-715199,NB,BMO,External,Ontario Title Law,736855,2026-02-01,2026-02-21,2026-02-25,External: Payout Delay,Yes
FCT-715200,ON,RBC,Internal,Ontario Title Law,422496,2025-10-06,2025-10-23,2025-10-19,None,Yes
FCT-715201,BC,TD,Internal,Smith & Co,648464,2025-12-31,2026-01-08,2026-01-16,None,Yes
FCT-715202,BC,BMO,Internal,Maritime Legal,189269,2025-12-25,2025-12-30,2026-01-11,None,Yes
FCT-715203,QC,NBC,External,Maitre Cote,384826,2025-08-20,2025-08-30,2025-09-11,External: Payout Delay,Yes
FCT-715204,QC,TD,Internal,Maitre Lavoie,732966,2025-05-06,2025-05-16,2025-05-21,None,Yes
FCT-715205,AB,NBC,External,West Coast Legal,427998,2025-08-28,2025-09-04,2025-09-20,External: Payout Delay,Yes
FCT-715206,QC,RBC,Internal,Maitre Cote,551440,2025-09-17,2025-10-07,2025-10-02,None,Yes
FCT-715207,QC,TD,External,Maitre Lavoie,654408,2025-08-12,2025-09-01,2025-09-03,External: Payout Delay,Yes
FCT-715208,QC,RBC,Internal,Maitre Cote,579657,2026-01-10,2026-01-17,2026-01-29,Lender: Missing Docs,Yes
FCT-715209,QC,NBC,Internal,Maitre Belanger,456711,2025-06-14,2025-06-20,2025-07-03,Lender: Missing Docs,Yes
FCT-715210,QC,Fairstone,External,Maitre Lavoie,170686,2025-02-08,2025-02-21,2025-02-11,None (Pre-scheduled),Yes
FCT-715211,QC,TD,Internal,Maitre Cote,472336,2025-01-05,2025-01-25,2025-01-18,None,Yes
FCT-715212,QC,Fairstone,Internal,Maitre Belanger,509371,2026-01-08,2026-01-21,2026-01-10,None (Pre-scheduled),Yes
FCT-715213,QC,ScotiaBank,Internal,Maitre Lavoie,257974,2025-06-12,2025-06-25,2025-06-26,None,Yes
FCT-715214,QC,Fairstone,Internal,Maitre Belanger,594246,2025-03-22,2025-04-08,2025-03-24,None (Pre-scheduled),Yes
FCT-715215,ON,ScotiaBank,External,Smith & Co,722264,2025-07-18,2025-08-07,2025-08-10,External: Payout Delay,Yes
FCT-715216,QC,TD,Internal,Maitre Belanger,494962,2025-01-08,2025-01-24,2025-01-23,None,Yes
FCT-715217,ON,Fairstone,Internal,West Coast Legal,626160,2025-04-04,2025-04-12,2025-04-07,None (Pre-scheduled),Yes
FCT-715218,QC,TD,External,Maitre Lavoie,512454,2025-01-07,2025-01-24,2025-01-26,External: Payout Delay,Yes
FCT-715219,QC,Fairstone,Internal,Maitre Cote,636848,2025-01-23,2025-02-07,2025-01-25,None (Pre-scheduled),Yes
FCT-715220,QC,ScotiaBank,External,Maitre Belanger,695426,2025-04-18,2025-05-09,2025-05-17,Lender: Missing Docs,Yes
FCT-715221,QC,Fairstone,Internal,Maitre Cote,186149,2025-10-24,2025-11-13,2025-10-26,None (Pre-scheduled),Yes
FCT-715222,AB,Fairstone,Internal,Maritime Legal,511341,2025-01-27,2025-02-12,2025-01-30,None (Pre-scheduled),Yes
FCT-715223,AB,NBC,External,Ontario Title Law,353111,2025-05-10,2025-05-28,2025-05-29,External: Payout Delay,Yes
FCT-715224,AB,RBC,Internal,West Coast Legal,578855,2025-08-27,2025-09-11,2025-09-08,None,Yes
FCT-715225,BC,ScotiaBank,Internal,West Coast Legal,676300,2025-04-24,2025-05-14,2025-05-06,None,Yes
FCT-715226,BC,NBC,External,West Coast Legal,397416,2025-12-19,2025-12-30,2026-01-10,External: Payout Delay,Yes
FCT-715227,QC,NBC,Internal,Maitre Belanger,459935,2025-01-12,2025-01-29,2025-01-24,None,Yes
FCT-715228,QC,TD,External,Maitre Tremblay,543125,2025-08-18,2025-08-23,2025-09-10,External: Payout Delay,Yes
